"imdb_score","movie_budget","release_day","release_month","release_year","duration","language","country","maturity_rating","aspect_ratio","distributor","nb_news_articles","director","actor1","actor1_star_meter","actor2","actor2_star_meter","actor3","actor3_star_meter","colour_film","genres","nb_faces","plot_keywords","action","adventure","scifi","thriller","musical","romance","western","sport","horror","drama","war","animation","crime","movie_meter_IMDBpro","cinematographer","production_company","biography","comedy","music","fantasy","history","mystery","family","documentary","plot_topic1","plot_topic2","plot_topic3","plot_topic4","plot_topic5","plot_topic6","plot_topic7","plot_topic8"
5.2,5000000,10,"Oct",2014,106,"Spanish","USA","R",1.85,"Lionsgate",117,"Bille Woodruff","Boris Kodjoe",3615,"Cameron Mills",68802,"Sharon Leal",4761,"Color","Drama|Thriller",0,"adultery|attraction|lust|obsession|temptation",0,0,0,1,0,0,0,0,0,1,0,0,0,5909,"Joseph White","Codeblack Entertainment",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
7.1,23000000,18,"Feb",2000,112,"English","USA","R",2.35,"USA Films",1270,"David Twohy","Vin Diesel",577,"Radha Mitchell",1475,"Cole Hauser",1362,"Color","Horror|Sci-Fi",0,"captain|darkness|eclipse|space|survival",0,0,1,0,0,0,0,0,1,0,0,0,0,3292,"David Eggby","Polygram Filmed Entertainment",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
7.9,3600000,25,"May",1969,113,"English","USA","X",1.85,"United Artists",551,"John Schlesinger","Brenda Vaccaro",7748,"Barnard Hughes",12250,"John McGiver",13654,"Black and White","Drama",2,"gay|homosexual|homosexuality|hustler|male rear nudity",0,0,0,0,0,0,0,0,0,1,0,0,0,3331,"Adam Holender","Jerome Hellman Productions",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6.2,15000000,7,"Jan",2011,108,"English","Canada","R",2.35,"APL Film",595,"George Hickenlooper","Kevin Spacey",625,"Eric Schweig",7219,"Christian Campbell",12173,"Color","Biography|Comedy|Crime|Drama",5,"corruption|lobbyist|murder|washington d.c.|washington d.c. lobbyist",0,0,0,0,0,0,0,0,0,1,0,0,1,19094,"Adam Swica","An Olive Branch Productions",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.9,20000000,14,"May",1982,129,"English","USA","R",2.35,"Universal Pictures",2213,"John Milius","William Smith",5944,"Mako",5859,"Sandahl Bergman",4497,"Color","Adventure|Fantasy",0,"actual animal killed|cult|evil sorcerer|gladiator|warlord",0,1,0,0,0,0,0,0,0,0,0,0,0,1950,"Duke Callaghan","Universal Pictures",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7,750000,22,"Jan",2012,86,"English","USA","R",2.35,"Cinetic Media",1668,"Colin Trevorrow","Mary Lynn Rajskub",1204,"Mark Duplass",2819,"Jeff Garlin",4481,"Color","Comedy|Drama|Romance",0,"classified ad|intern|magazine|time machine|time travel",0,0,0,0,0,1,0,0,0,1,0,0,0,7022,"Benjamin Kasulke","FilmDistrict",0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0
6.3,45000000,5,"Oct",2012,98,"English","France","PG-13",2.35,"Twentieth Century Fox",1852,"Olivier Megaton","Liam Neeson",513,"Luke Grimes",3045,"D.B. Sweeney",6017,"Color","Action|Crime|Thriller",0,"albanian|revenge|revenge motive|teenage daughter|vacation",1,0,0,1,0,0,0,0,0,0,0,0,1,4012,"Romain Lacourbas","EuropaCorp",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,9000000,19,"Aug",2010,122,"English","Australia","R",2.35,"Intandem Films",114,"Jeremy Sims","Harrison Gilbertson",3918,"Gyton Grantley",34597,"Steve Le Marquand",41003,"Color","Drama|History|War",12,"blue clay|diversion|ends with biographical notes|ends with historical notes|tunnel",0,0,0,0,0,0,0,0,0,1,1,0,0,20051,"Toby Oliver","Lucky Country Productions",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
6.8,7000000,12,"Apr",1996,92,"English","USA","R",1.85,"Miramax",234,"David O. Russell","Lily Tomlin",2070,"Mary Tyler Moore",4483,"David Patrick Kelly",3304,"Color","Comedy",3,"adoption|armpit fetish|mistaken identity|new mexico|overalls",0,0,0,0,0,0,0,0,0,0,0,0,0,13013,"Eric Alan Edwards","Miramax",0,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1
7.8,27000000,7,"Apr",2006,110,"English","Germany","R",2.35,"Metro-Goldwyn-Mayer (MGM)",392,"Paul McGuigan","Bruce Willis",254,"Morgan Freeman",856,"Dorian Missick",12763,"Color","Crime|Drama|Mystery|Thriller",3,"coroner|death|gay son|love|mistaken identity",0,0,0,1,0,0,0,0,0,1,0,0,1,4512,"Peter Sova","The Weinstein Company",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0
3.5,20000000,25,"Jun",1982,99,"English","USA","PG",1.85,"Twentieth Century Fox",26,"Hal Needham","Barry Bostwick",4627,"Michael Beck",5490,"Henry Silva",5846,"Color","Action|Sci-Fi",2,"dictator|electronic music score|one word title|secret headquarters|soldier",1,0,1,0,0,0,0,0,0,0,0,0,0,14000,"Michael C. Butler","Golden Harvest Company",0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
4.6,45000000,22,"Sep",1995,131,"English","France","NC-17",2.35,"United Artists",683,"Paul Verhoeven","Bobbie Phillips",6417,"Elizabeth Berkley",2660,"Robert Davi",4222,"Color","Drama",0,"cult film|lap dance|lap dancing|stripper|striptease",0,0,0,0,0,0,0,0,0,1,0,0,0,2184,"Jost Vacano","Carolco Pictures",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.8,1800000,9,"Oct",1971,104,"English","USA","R",1.85,"Twentieth Century Fox",954,"William Friedkin","Roy Scheider",4624,"Fernando Rey",25785,"Tony Lo Bianco",19197,"Color","Action|Crime|Drama|Thriller",0,"crime boss|drug smuggling|heroin|mafia boss|organized crime",1,0,0,1,0,0,0,0,0,1,0,0,1,4193,"Owen Roizman","Philip D'Antoni Productions",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
5.9,5000000,21,"Oct",1988,88,"English","USA","R",1.85,"Galaxy International Releasing",173,"Dwight H. Little","Donald Pleasence",1160,"Kathleen Kinmont",5176,"Ellie Cornell",9793,"Color","Horror|Thriller",0,"halloween|michael myers|murder|niece|october",0,0,0,1,0,0,0,0,1,0,0,0,0,1849,"Peter Lyons Collister","Trancas International Films",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7.1,18000000,26,"Nov",2003,98,"English","USA","R",1.85,"Dimension Films",1163,"Terry Zwigoff","Bernie Mac",2349,"Tony Cox",11546,"Alex Borstein",284,"Color","Comedy|Crime|Drama",2,"bartender|christmas|christmas eve|department store|drink",0,0,0,0,0,0,0,0,0,1,0,0,1,6731,"Jamie Anderson","Columbia Pictures Corporation",0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,1
7.2,45000000,19,"Mar",2010,128,"English","France","PG-13",2.35,"Summit Entertainment",1491,"Roman Polanski","Jim Belushi",3313,"Olivia Williams",1771,"Timothy Hutton",1258,"Color","Mystery|Thriller",2,"british prime minister|death|island|memoir|writer",0,0,0,1,0,0,0,0,0,0,0,0,0,4345,"Pawel Edelman","R.P. Productions",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
7.5,35000000,25,"Dec",1981,195,"English","USA","PG",1.85,"Paramount Pictures",242,"Warren Beatty","Paul Sorvino",6602,"Warren Beatty",3419,"M. Emmet Walsh",6251,"Color","Biography|Drama|History|Romance",0,"cold war|cold war era|interview|russia|written and directed by cast member",0,0,0,0,0,1,0,0,0,1,0,0,0,10632,"Vittorio Storaro","Barclays Mercantile Industrial Finance",1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
6.7,25000000,21,"Jun",1985,109,"English","UK","PG",1.85,"Buena Vista Distribution Company",201,"Walter Murch","Piper Laurie",2586,"Jean Marsh",5072,"Tim Rose",21219,"Color","Adventure|Family|Fantasy|Horror|Mystery",0,"chicken|delusional depression|doctor|king|mysterious girl",0,1,0,0,0,0,0,0,1,0,0,0,0,3019,"David Watkin","BMI (No. 9) Ltd.",0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,0
7.1,9000000,8,"Oct",1999,89,"English","USA","R",1.85,"Artisan Entertainment",303,"Steven Soderbergh","Peter Fonda",3649,"Lesley Ann Warren",2732,"William Lucking",8964,"Color","Crime|Drama|Mystery|Thriller",0,"daughter|englishman|ex con|revenge|young woman",0,0,0,1,0,0,0,0,0,1,0,0,1,16290,"Edward Lachman","Artisan Entertainment",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
5.4,14000000,2,"Feb",2001,86,"English","USA","PG-13",2.35,"Universal Pictures",171,"Mark Waters","Monica Potter",1936,"Ivana Milicevic",1325,"China Chow",12553,"Color","Comedy|Mystery|Romance",5,"apartment|fast motion scene|model|private investigation|suspected murder",0,0,0,0,0,1,0,0,0,0,0,0,0,12784,"Mark Plummer","Universal Pictures",0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0
7.7,14000000,22,"Oct",1982,93,"English","USA","R",2.35,"Orion Pictures",1176,"Ted Kotcheff","Sylvester Stallone",151,"Brian Dennehy",3075,"Chris Mulkey",7775,"Color","Action|Adventure|Drama",1,"1980s|colonel|deputy|rambo|sheriff",1,1,0,0,0,0,0,0,0,1,0,0,0,1599,"Andrew Laszlo","Anabasis N.V.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.8,25000000,11,"Apr",2014,110,"English","USA","R",2.35,"Summit Entertainment",686,"Ivan Reitman","Jennifer Garner",440,"Chi McBride",3568,"Patrick St. Esprit",8462,"Color","Drama|Sport",1,"cleveland browns|head coach|linebacker|nfl|team owner",0,0,0,0,0,0,0,1,0,1,0,0,0,6311,"Eric Steelberg","Summit Entertainment",0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0
8,16400000,9,"Jun",1989,128,"English","USA","PG",1.85,"Buena Vista Pictures Distribution",554,"Peter Weir","Robin Williams",566,"Josh Charles",3254,"Kurtwood Smith",3681,"Color","Comedy|Drama",0,"education|english teacher|poet|professor|student",0,0,0,0,0,0,0,0,0,1,0,0,0,1529,"John Seale","Touchstone Pictures",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,3000000,13,"Oct",1989,96,"English","USA","X",1.85,"Galaxy International Releasing",175,"Dominique Othenin-Girard","Donald Pleasence",1160,"Tamara Glynn",15667,"Troy Evans",11110,"Color","Horror|Thriller",1,"cat|halloween|kitten|michael myers|psychotronic",0,0,0,1,0,0,0,0,1,0,0,0,0,1575,"Robert Draper","Magnum Pictures Inc.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.3,12000000,16,"Dec",2011,94,"English","USA","R",1.85,"Paramount Pictures",3158,"Jason Reitman","Charlize Theron",233,"Patton Oswalt",2903,"Collette Wolfe",3810,"Color","Comedy|Drama",1,"car damage|computer printer|female band|fingernail polish|narcissism",0,0,0,0,0,0,0,0,0,1,0,0,0,3928,"Eric Steelberg","Paramount Pictures",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.8,30000000,21,"Sep",2012,111,"English","USA","PG-13",2.35,"Warner Bros.",743,"Robert Lorenz","Clint Eastwood",102,"Ed Lauter",7296,"Bob Gunton",5510,"Color","Drama|Sport",0,"aging|baseball|baseball scout|north carolina|pitcher",0,0,0,0,0,0,0,1,0,1,0,0,0,4911,"Tom Stern","Warner Bros.",0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1
6.5,45000000,12,"Apr",2002,91,"English","USA","R",2.35,"Paramount Pictures",137,"Roger Michell","Sydney Pollack",5713,"Matt Malloy",17353,"Bruce Altman",9327,"Color","Drama|Thriller",0,"car accident|feud|lawyer|revenge|road rage",0,0,0,1,0,0,0,0,0,1,0,0,0,10156,"Salvatore Totino","Paramount Pictures",0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,1
6.2,900000,17,"Jun",1970,109,"English","USA","X",2.35,"Twentieth Century Fox",226,"Russ Meyer","Charles Napier",7118,"Cynthia Myers",24984,"Harrison Page",23175,"Color","Comedy|Drama|Music",8,"band|drugs|friendship|hollywood|satire",0,0,0,0,1,0,0,0,0,1,0,0,0,7959,"Fred J. Koenekamp","Twentieth Century Fox",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5.8,50000000,8,"Aug",2014,89,"English","USA","PG-13",1.85,"Warner Bros.",534,"Steven Quale","Matt Walsh",7128,"Alycia Debnam-Carey",332,"Scott Lawrence",13334,"Color","Action|Thriller",0,"danger|graduation|storm|teenage boy|tornado",1,0,0,1,0,0,0,0,0,0,0,0,0,6090,"Brian Pearson","Broken Road Productions",0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1
5.7,13000000,9,"Nov",1990,72,"English","USA","R",1.85,"MCA/Universal Pictures",56,"John Lafia","Jenny Agutter",1165,"Beth Grant",6855,"Greg Germann",3746,"Color","Fantasy|Horror",0,"boy|doll|foster home|killer doll|serial killer",0,0,0,0,0,0,0,0,1,0,0,0,0,4315,"Stefan Czapsky","Universal Pictures",0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,1
6.4,900000,25,"Aug",2006,91,"English","USA","R",2.35,"Sony Pictures Classics",24,"Jamie Babbit","Katy Mixon",528,"David Gallagher",4688,"Edie Falco",2590,"Color","Drama|Thriller",0,"deaf|death|dysfunctional family|godparent|secret",0,0,0,1,0,0,0,0,0,1,0,0,0,7272,"M. David Mullen","Andrea Sperling Productions",0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
6.1,3500000,23,"Aug",1996,96,"English","USA","R",1.85,"Twentieth Century Fox",2,"Edward Burns","John Mahoney",4774,"Frank Vincent",8178,"Michael McGlone",16498,"Color","Comedy|Drama|Romance",2,"claim in title|infidelity|irish american|love|sex",0,0,0,0,0,1,0,0,0,1,0,0,0,13146,"Frank Prinzi","Good Machine",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7.7,11000000,4,"Feb",2005,125,"English","UK","R",1.85,"StudioCanal",448,"Mike Leigh","Eddie Marsan",2228,"Sally Hawkins",110,"Imelda Staunton",4096,"Color","Crime|Drama",1,"1950s|miscarriage|neighbor|pregnancy|tailor",0,0,0,0,0,0,0,0,0,1,0,0,1,16109,"Dick Pope","Les Films Alain Sarde",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1
6.3,7000000,21,"Jan",2011,97,"English","USA","R",1.85,"Focus Features",1381,"Sofia Coppola","Nathalie Fay",10520,"Chris Pontius",17318,"Erin Wasson",20156,"Color","Comedy|Drama",0,"actor|boredom|luxury hotel|party|trip",0,0,0,0,0,0,0,0,0,1,0,0,0,8880,"Harris Savides","Focus Features",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.1,15000000,22,"Jan",2011,109,"English","Belgium","R",2.35,"Corsan World Sales",353,"Lee Tamahori","Mem Ferda",55147,"Dominic Cooper",1420,"Ludivine Sagnier",5702,"Color","Biography|Drama|Thriller",1,"betrayal|debauchery|lust|palace|saddam hussein",0,0,0,1,0,0,0,0,0,1,0,0,0,6391,"Sam McCurdy","Corsan",1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
5.9,4500000,7,"Nov",2009,104,"English","USA","R",2.35,"IM Global",296,"Agnieszka Wojtowicz-Vosloo","Liam Neeson",513,"Josh Charles",3254,"Chandler Canterbury",16425,"Color","Drama|Horror|Mystery|Thriller",1,"breath on mirror|buried alive|engagement ring|looking at one's self in a mirror|serial killer",0,0,0,1,0,0,0,0,1,1,0,0,0,9984,"Anastas N. Michos","Lleju Productions",0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1
7.6,2000000,23,"Mar",2000,118,"English","USA","R",1.85,"Fox Searchlight Pictures",568,"Kimberly Peirce","Alicia Goranson",6690,"Brendan Sexton III",3928,"Jeannetta Arnette",15644,"Color","Biography|Crime|Drama|Romance",0,"drinking|female dressed as male|love|nebraska|transgender",0,0,0,0,0,1,0,0,0,1,0,0,1,4426,"Jim Denault","Fox Searchlight Pictures",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.7,11000000,4,"Jun",1982,116,"English","USA","PG",2.35,"Paramount Pictures",525,"Nicholas Meyer","Leonard Nimoy",3828,"Kirstie Alley",1782,"Nichelle Nichols",6150,"Color","Action|Adventure|Sci-Fi",2,"jamming communications|planet|space station|taunt|trap",1,1,1,0,0,0,0,0,0,0,0,0,0,4434,"Gayne Rescher","Paramount Pictures",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.4,10000000,12,"Nov",1999,130,"English","USA","R",2.35,"Miramax",517,"Kevin Smith","Matt Damon",150,"Janeane Garofalo",2419,"George Carlin",7076,"Color","Adventure|Comedy|Drama|Fantasy",8,"abortion|abortion clinic|angel|church|clinic",0,1,0,0,0,0,0,0,0,1,0,0,0,3271,"Robert D. Yeoman","View Askew Productions",0,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1
4,5000000,1,"Mar",2013,93,"English","France","PG-13",2.35,"CBS Films",459,"Ed Gass-Donnelly","Muse Watson",9815,"Spencer Treat Clark",406,"Ashley Bell",10428,"Color","Drama|Horror|Thriller",0,"car fire|evil|hospital|hotel|prophecy",0,0,0,1,0,0,0,0,1,1,0,0,0,14149,"Brendan Steacy","StudioCanal",0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1
6.7,12000000,2,"Mar",2012,93,"English","USA","R",1.85,"Warner Bros.",1571,"Nima Nourizadeh","Dax Flame",23698,"Kirby Bliss Blanton",6859,"Oliver Cooper",10194,"Color","Comedy|Crime",0,"birthday party|high school|high school senior|millennial generation|party",0,0,0,0,0,0,0,0,0,0,0,0,1,2809,"Ken Seng","Green Hat Films",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1
7.6,25000000,14,"Feb",2003,114,"English","USA","PG-13",1.85,"Paramount Pictures",1303,"Stephen Daldry","Meryl Streep",559,"Stephen Dillane",3605,"Miranda Richardson",2705,"Color","Drama|Romance",3,"housewife|lesbian|novel|party|reading",0,0,0,0,0,1,0,0,0,1,0,0,0,3872,"Seamus McGarvey","Paramount Pictures",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
5.1,20000000,29,"Apr",2011,107,"English","USA","PG-13",2.35,"Hyde Park International",400,"Kevin Munroe","Marco St. John",33408,"Laura Spencer",2741,"Anita Briem",3377,"Color","Action|Comedy|Crime|Fantasy|Horror|Mystery|Sci-Fi|Thriller",1,"close up of eyes|monster|quirkiness|supernatural|vomiting",1,0,1,1,0,0,0,0,1,0,0,0,1,19333,"Geoffrey Hall","Hyde Park Films",0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
6.8,48000000,6,"Aug",1999,113,"English","USA","R",2.35,"Metro-Goldwyn-Mayer Distributing Corporation (MGM)",382,"John McTiernan","Mark Margolis",2586,"Faye Dunaway",1941,"Denis Leary",4915,"Color","Crime|Romance|Thriller",0,"art|insurance investigator|martinique|painting|trust",0,0,0,1,0,1,0,0,0,0,0,0,1,3419,"Tom Priestley Jr.","United Artists",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.6,30000000,25,"Dec",1991,132,"English","USA","R",1.85,"Columbia Pictures Corporation",142,"Barbra Streisand","George Carlin",7076,"Blythe Danner",2927,"Melinda Dillon",7217,"Color","Drama|Romance",1,"new york|psychiatrist|shrimper|south carolina|twins",0,0,0,0,0,1,0,0,0,1,0,0,0,9001,"Stephen Goldblatt","Columbia Pictures Corporation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.6,34000000,5,"May",2000,114,"English","USA","PG-13",2.35,"Columbia Pictures Corporation",19,"Hugh Hudson","Liam Aiken",2937,"Eva Marie Saint",6383,"Vincent Perez",4762,"Color","Adventure|Drama|Romance",1,"dream|italian|kenya|ranch|snake",0,1,0,0,0,1,0,0,0,1,0,0,0,22304,"Bernard Lutic","Columbia Pictures Corporation",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
5.7,53000000,4,"Mar",2005,118,"English","USA","PG-13",2.4,"Metro-Goldwyn-Mayer (MGM)",449,"F. Gary Gray","Dwayne Johnson",130,"Christina Milian",554,"Debi Mazar",1763,"Color","Comedy|Crime|Music",4,"concert|mobster|russian|sequel|widow",0,0,0,0,1,0,0,0,0,0,0,0,1,4721,"Jeffrey L. Kimball","Metro-Goldwyn-Mayer (MGM)",0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0
4.4,2000000,18,"Mar",2011,108,"English","USA","PG-13",2.35,"Reder & Feig",8,"Tanner Beard","William McNamara",4053,"Kevin Alejandro",4281,"Glenn Morshower",7944,"Color","Action|Adventure|History|Western",1,"1800s|doc holliday|robbers|sheriff|texas",1,1,0,0,0,0,1,0,0,0,0,0,0,46509,"Nathanael Vorce","4Go West Productions",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4.5,26000000,12,"Mar",2004,100,"English","USA","PG",2.35,"Metro-Goldwyn-Mayer (MGM)",16,"Kevin Allen","Daniel Roebuck",6614,"Frankie Muniz",3281,"David Kelly",9607,"Color","Action|Adventure|Comedy|Family|Romance|Sci-Fi",4,"chase|evil scientist|gadget|mind control|tough girl",1,1,1,0,0,1,0,0,0,0,0,0,0,17001,"Denis Crossan","Dylan Sellers Productions",0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1
3.9,20000000,18,"Jul",1980,89,"English","USA","PG-13",2.35,"AVCO Embassy Pictures",97,"Nelson McCormick","Ming-Na Wen",1926,"Scott Porter",3086,"Collins Pennie",28838,"Color","Horror|Mystery",0,"friend|hotel|killer|murder|prom",0,0,0,0,0,0,0,0,1,0,0,0,0,5011,"Robert C. New","Simcom Limited",0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1
6.7,35000000,29,"Feb",2008,115,"English","UK","PG-13",1.85,"Columbia Pictures Corporation",482,"Justin Chadwick","Natalie Portman",264,"Scarlett Johansson",114,"Benedict Cumberbatch",259,"Color","Biography|Drama|History|Romance",3,"children|court|king|king henry viii|love",0,0,0,0,0,1,0,0,0,1,0,0,0,4058,"Kieran McGuigan","Columbia Pictures Corporation",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8,37000000,7,"Jan",2000,188,"English","USA","R",2.35,"New Line Cinema",1164,"Paul Thomas Anderson","Patton Oswalt",2903,"Neil Flynn",5975,"Jim Meskimen",16723,"Color","Drama",1,"abusive father|coincidence|fictional game show|fictional quiz show|multiple storyline",0,0,0,0,0,0,0,0,0,1,0,0,0,2152,"Robert Elswit","Ghoulardi Film Company",0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
6.9,12000000,4,"Feb",1994,78,"English","USA","PG-13",1.85,"Warner Bros.",263,"Tom Shadyac","Sean Young",454308,"Udo Kier",3001,"David Margulies",19038,"Color","Comedy",1,"detective|dolphin|mascot|nudity|stupidity",0,0,0,0,0,0,0,0,0,0,0,0,0,1561,"Julio Macat","Morgan Creek Entertainment Group",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.2,22000000,28,"Sep",2007,110,"English","USA","PG",2.35,"Buena Vista Pictures",331,"Andy Fickman","Dwayne Johnson",130,"Kyra Sedgwick",2047,"Madison Pettis",2665,"Color","Comedy|Family|Sport",0,"family relationships|football movie|publicist|sports team|tween girl",0,0,0,0,0,0,0,1,0,0,0,0,0,5067,"Greg Gardiner","Walt Disney Pictures",0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1
7.2,7000000,25,"Aug",1995,104,"English","USA","R",1.85,"Columbia Pictures Corporation",544,"Robert Rodriguez","Quentin Tarantino",104,"Steve Buscemi",1366,"Salma Hayek",704,"Color","Action|Crime|Thriller",0,"crushed by a car|female frontal nudity|female nudity|female rear nudity|one against many",1,0,0,1,0,0,0,0,0,0,0,0,1,3011,"Guillermo Navarro","Columbia Pictures Corporation",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7.5,7000000,4,"Sep",2011,112,"English","UK","R",2.35,"Cinetic Media",2428,"Lynne Ramsay","Ezra Miller",149,"Siobhan Fallon Hogan",4124,"Ashley Gerasimovich",15565,"Color","Drama|Thriller",0,"archery|defiance|mental illness|psychopath|toilet training",0,0,0,1,0,0,0,0,0,1,0,0,0,1818,"Seamus McGarvey","BBC Films",0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
6.1,20000000,30,"Oct",1998,104,"English","USA","R",2.35,"Columbia Pictures Corporation",173,"John Carpenter","Sheryl Lee",4475,"Cary-Hiroyuki Tagawa",3271,"Maximilian Schell",4571,"Color","Action|Horror|Thriller",0,"cross|relic|team|vampire|vampire hunter",1,0,0,1,0,0,0,0,1,0,0,0,0,5241,"Gary B. Kibbe","JVC Entertainment Networks",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.7,6500000,15,"Oct",2004,85,"English","USA","R",1.85,"Lions Gate Films",21,"Michael Clancy","Zooey Deschanel",651,"Rip Torn",3740,"Kelly Preston",1037,"Color","Comedy|Drama",6,"dysfunctional family|family relationships|family reunion|funeral|twin",0,0,0,0,0,0,0,0,0,1,0,0,0,26533,"Michael Chapman","Eulogy Productions LLC",0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0
7.8,2000000,19,"Oct",2008,119,"English","South Africa","R",2.35,"Lleju Productions",45,"Ralph Ziman","Rapulana Seiphemo",188631,"Kenneth Nkosi",214356,"Robert Hobbs",65765,"Color","Action|Crime|Drama",2,"carjacking|drug lord|johannesburg south africa|police|post apartheid",1,0,0,0,0,0,0,0,0,1,0,0,1,93892,"Nic Hofmeyr","Muti Films",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5.2,5000000,2,"Sep",2011,86,"English","USA","PG-13",1.33,"Dimension Films",1043,"Gonzalo L__å_pez-Gallego","Warren Christie",4388,"Ryan Robbins",7746,"Andrew Airlie",21070,"Color","Horror|Mystery|Sci-Fi|Thriller",0,"cosmonaut|footprint|found footage|moon|secret mission",0,0,1,1,0,0,0,0,1,0,0,0,0,8594,"Jose David Montero","Dimension Films",0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1
6.5,8800000,26,"Sep",1986,93,"English","Australia","PG-13",2.35,"Paramount Pictures",388,"Peter Faiman","Paul Hogan",213878,"Linda Kozlowski",1258,"David Gulpilil",7745,"Color","Adventure|Comedy",1,"australian outback|crocodile|female reporter|journalist|new york city",0,1,0,0,0,0,0,0,0,0,0,0,0,2033,"Russell Boyd","Rimfire Films",0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1
5.4,14000000,26,"Oct",2012,86,"English","USA","PG-13",2.35,"Paramount Pictures",413,"Josh Schwartz","Thomas McDonell",5401,"Jackson Nicoll",20450,"Osric Chau",11614,"Color","Adventure|Comedy",1,"adult humor|best friend|friend|halloween|teenage girl",0,1,0,0,0,0,0,0,0,0,0,0,0,9156,"Yaron Orbach","Paramount Pictures",0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1
8.2,15000000,23,"Feb",1979,183,"English","UK","R",2.35,"Universal Pictures",850,"Michael Cimino","Robert De Niro",379,"Meryl Streep",559,"John Savage",5940,"Color","Drama|War",2,"escape|friend|party|pittsburgh steelers|vietnam",0,0,0,0,0,0,0,0,0,1,1,0,0,1651,"Vilmos Zsigmond","EMI Films",0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
7.8,16000000,17,"Dec",1982,129,"English","USA","R",1.85,"Twentieth Century Fox",201,"Sidney Lumet","Charlotte Rampling",2315,"James Mason",4396,"Jack Warden",7361,"Color","Drama",0,"archdiocese|court|hospital|lawyer|malpractice",0,0,0,0,0,0,0,0,0,1,0,0,0,6772,"Andrzej Bartkowiak","Twentieth Century Fox",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
